model,stage,instance_id,chain_id,chain_type,scenario_group,scenario_group_ja,excluded_non_alert_gold,action_step_recall_hits,action_step_recall_total,critical_evidence_recall_hits,critical_evidence_recall_total,behavior_sequence_order_hits,behavior_sequence_order_total,candidate_claim_precision_hits,candidate_claim_precision_total,overclaim_slot_count,action_step_recall,critical_evidence_recall,behavior_sequence_order,candidate_claim_precision,source_path,dataset_label,source_set,framework_group,evaluation_unit,replicate,contract,run_json,source_score_path,reviewed_at_utc,gold_file,format_failure_note,review1_pass,review2_pass,two_review_adoptable,adjudication_note,candidate_step_count,normalized_candidate_step_count,reviewer_a_source,reviewer_b_source,review_summary,run_id,input_tokens,output_tokens,cached_input_tokens,reasoning_effort,run_path_in_handoff,local_price_estimated_cost_usd,completed_at_utc,call_total_usd,effective_cost_usd,cost_source,duration_seconds_from_runid_to_costlog
gpt-5.4-mini,stage1,chain_11_e07_sublime_python_script_execution_chain_stage1,chain_11_e07_sublime_python_script_execution_chain,sublime_python_script_execution_chain,multi_step_tool_chain,,,14,18,4,6,1,5,6,9,3,0.7777777777777778,0.6666666666666666,0.2,0.6666666666666666,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,script_execution_chain,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_11_e07_sublime_python_script_execution_chain_stage1_run.json,,2026-06-14T04:22:04.344126+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,3,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T040357Z_48.jsonl,hello.py?cmd/python????????pip install?????CbDefense registry??????,20260613T025144Z_chain_11_e07_sublime_python_script_execution_chain_stage1_gpt-5.4-mini_official,10176,2738,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_11_e07_sublime_python_script_execution_chain_stage1_run.json,0.019953,2026-06-13T02:52:52.405618+00:00,0.019953,0.019953,cost_log,68.405618
gpt-5.4-mini,stage1,chain_12_e08_python_simplehttpserver_network_chain_stage1,chain_12_e08_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,6,21,15,1.0,1.0,1.0,0.2857142857142857,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_12_e08_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:22:04.344126+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,7,7,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T040357Z_48.jsonl,SimpleHTTPServer???39277??????index.html????????read?gold?????,20260613T025722Z_chain_12_e08_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,9651,4632,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_12_e08_python_simplehttpserver_network_chain_stage1_run.json,0.028082249999999996,2026-06-13T02:58:28.147877+00:00,0.02808225,0.02808225,cost_log,66.147877
gpt-5.4-mini,stage1,chain_13_e09_dns_packet_capture_batch_chain_stage1,chain_13_e09_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,multi_step_tool_chain,,,10,15,0,5,1,4,4,6,2,0.6666666666666666,0.0,0.25,0.6666666666666666,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_13_e09_dns_packet_capture_batch_chain_stage1_run.json,,2026-06-14T04:22:04.344126+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,2,2,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T040357Z_48.jsonl,start_dns_logs?tshark????????????alert???????explorer?????,20260613T025931Z_chain_13_e09_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,10878,3783,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_13_e09_dns_packet_capture_batch_chain_stage1_run.json,0.025182000000000003,2026-06-13T03:00:29.485019+00:00,0.025182,0.025182,cost_log,58.485019
gpt-5.4-mini,stage1,chain_14_e09_python_simplehttpserver_network_chain_stage1,chain_14_e09_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,6,18,12,1.0,1.0,1.0,0.3333333333333333,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_14_e09_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:22:04.344126+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,6,6,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T040357Z_48.jsonl,SimpleHTTPServer???????????????socket/ssl/select????????step????,20260613T030124Z_chain_14_e09_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,8660,2964,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_14_e09_python_simplehttpserver_network_chain_stage1_run.json,0.019833,2026-06-13T03:02:57.380991+00:00,0.019833,0.019833,cost_log,93.380991
gpt-5.4-mini,stage1,chain_15_e10_python_simplehttpserver_network_chain_stage1,chain_15_e10_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,6,6,0,1.0,1.0,1.0,1.0,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_15_e10_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:12:32.035046+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,2,2,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T040357Z_80.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T040357Z_80.jsonl,"action 6/6, evidence 2/2, order 1/1。precision 6/6。",20260613T030300Z_chain_15_e10_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,15213,2820,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_15_e10_python_simplehttpserver_network_chain_stage1_run.json,0.02409975,2026-06-13T03:04:33.103719+00:00,0.02409975,0.02409975,cost_log,93.103719
gpt-5.4-mini,stage1,chain_16_e11_python_simplehttpserver_network_chain_stage1,chain_16_e11_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,6,9,3,1.0,1.0,1.0,0.6666666666666666,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_16_e11_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:22:04.344126+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,3,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T040357Z_48.jsonl,???51647??????network server alert???step????????,20260613T030543Z_chain_16_e11_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,8501,2935,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_16_e11_python_simplehttpserver_network_chain_stage1_run.json,0.01958325,2026-06-13T03:06:39.552002+00:00,0.01958325,0.01958325,cost_log,56.552002
gpt-5.4-mini,stage1,chain_17_e12_python_simplehttpserver_network_chain_stage1,chain_17_e12_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,5,6,1,2,1,1,5,6,1,0.8333333333333334,0.5,1.0,0.8333333333333334,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_17_e12_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:12:32.035046+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,2,2,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T040357Z_80.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T040357Z_80.jsonl,"action 5/6, evidence 1/2, order 1/1。precision 5/6。",20260613T030719Z_chain_17_e12_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,8446,2367,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_17_e12_python_simplehttpserver_network_chain_stage1_run.json,0.016986,2026-06-13T03:07:59.197421+00:00,0.016986,0.016986,cost_log,40.197421
gpt-5.4-mini,stage1,chain_18_e13_dns_packet_capture_batch_chain_stage1,chain_18_e13_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,multi_step_tool_chain,,,6,6,2,2,1,1,3,9,6,1.0,1.0,1.0,0.3333333333333333,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_18_e13_dns_packet_capture_batch_chain_stage1_run.json,,2026-06-14T04:12:32.035046+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,3,3,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T040357Z_80.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T040357Z_80.jsonl,"action 6/6, evidence 2/2, order 1/1。precision 3/9。",20260613T030855Z_chain_18_e13_dns_packet_capture_batch_chain_stage1_gpt-5.4-mini_official,8992,2723,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_18_e13_dns_packet_capture_batch_chain_stage1_run.json,0.0189975,2026-06-13T03:09:53.699635+00:00,0.0189975,0.0189975,cost_log,58.699635
gpt-5.4-mini,stage1,chain_19_e13_python_simplehttpserver_network_chain_stage1,chain_19_e13_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,0,6,0,2,0,1,0,0,0,0.0,0.0,0.0,,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_19_e13_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:12:32.035046+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T040357Z_80.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T040357Z_80.jsonl,gold行動は未回収。候補code_stepsなし。,20260613T031216Z_chain_19_e13_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,8237,999,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_19_e13_python_simplehttpserver_network_chain_stage1_run.json,0.010673249999999999,2026-06-13T03:12:53.575552+00:00,0.01067325,0.01067325,cost_log,37.575552
gpt-5.4-mini,stage1,chain_21_e15_python_simplehttpserver_network_chain_stage1,chain_21_e15_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,6,9,3,1.0,1.0,1.0,0.6666666666666666,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_21_e15_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:22:04.344126+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,3,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T040357Z_48.jsonl,???49187??????alert step??alert gold?????????,20260613T031401Z_chain_21_e15_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,8885,2945,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_21_e15_python_simplehttpserver_network_chain_stage1_run.json,0.01991625,2026-06-13T03:15:22.949897+00:00,0.01991625,0.01991625,cost_log,81.949897
gpt-5.4-mini,stage1,chain_22_e16_python_simplehttpserver_network_chain_stage1,chain_22_e16_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,6,6,0,1.0,1.0,1.0,1.0,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_22_e16_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:22:04.344126+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,2,2,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T040357Z_48.jsonl,SimpleHTTPServer???58211????????alert????????,20260613T031624Z_chain_22_e16_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,8874,2619,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_22_e16_python_simplehttpserver_network_chain_stage1_run.json,0.018441,2026-06-13T03:17:14.128580+00:00,0.018441,0.018441,cost_log,50.12858
gpt-5.4-mini,stage1,chain_23_e17_python_simplehttpserver_network_chain_stage1,chain_23_e17_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,6,6,0,1.0,1.0,1.0,1.0,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_23_e17_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T04:12:32.035046+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,2,2,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T040357Z_80.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T040357Z_80.jsonl,"action 6/6, evidence 2/2, order 1/1。precision 6/6。",20260613T031719Z_chain_23_e17_python_simplehttpserver_network_chain_stage1_gpt-5.4-mini_official,8403,2482,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_23_e17_python_simplehttpserver_network_chain_stage1_run.json,0.01747125,2026-06-13T03:17:43.988065+00:00,0.01747125,0.01747125,cost_log,24.988065
gpt-5.4-mini,stage1,chain_24_e18_cmdexe_other_chain_stage1,chain_24_e18_cmdexe_other_chain,cmdexe_other_chain,explicit_execution_chain,,,0,9,0,3,0,2,0,0,0,0.0,0.0,0.0,,,gpt-5.4-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,command_shell_execution,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_24_e18_cmdexe_other_chain_stage1_run.json,,2026-06-14T04:12:32.035046+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T040357Z_80.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T040357Z_80.jsonl,gold行動は未回収。候補code_stepsなし。,20260613T031850Z_chain_24_e18_cmdexe_other_chain_stage1_gpt-5.4-mini_official,9825,1728,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-5.4-mini\stage1\chain_24_e18_cmdexe_other_chain_stage1_run.json,0.01514475,2026-06-13T03:20:03.911479+00:00,0.01514475,0.01514475,cost_log,73.911479
