model,stage,instance_id,chain_id,chain_type,scenario_group,scenario_group_ja,excluded_non_alert_gold,action_step_recall_hits,action_step_recall_total,critical_evidence_recall_hits,critical_evidence_recall_total,behavior_sequence_order_hits,behavior_sequence_order_total,candidate_claim_precision_hits,candidate_claim_precision_total,overclaim_slot_count,action_step_recall,critical_evidence_recall,behavior_sequence_order,candidate_claim_precision,source_path,dataset_label,source_set,framework_group,evaluation_unit,replicate,contract,run_json,source_score_path,reviewed_at_utc,gold_file,format_failure_note,review1_pass,review2_pass,two_review_adoptable,adjudication_note,candidate_step_count,normalized_candidate_step_count,reviewer_a_source,reviewer_b_source,review_summary
gpt-5.4-mini,stage2,chain_19_e13_python_simplehttpserver_network_chain_stage2,chain_19_e13_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,明示的実行チェーン,False,6,6,2,2,1,1,1,1,0,1.0,1.0,1.0,1.0,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_19_e13_python_simplehttpserver_network_chain_stage2\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,network_service_behavior,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_19_e13_python_simplehttpserver_network_chain_stage2\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage2,chain_21_e15_python_simplehttpserver_network_chain_stage2,chain_21_e15_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,明示的実行チェーン,False,6,6,2,2,1,1,2,2,0,1.0,1.0,1.0,1.0,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_21_e15_python_simplehttpserver_network_chain_stage2\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,network_service_behavior,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_21_e15_python_simplehttpserver_network_chain_stage2\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage2,chain_22_e16_python_simplehttpserver_network_chain_stage2,chain_22_e16_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,明示的実行チェーン,False,6,6,2,2,1,1,2,2,0,1.0,1.0,1.0,1.0,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_22_e16_python_simplehttpserver_network_chain_stage2\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,network_service_behavior,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_22_e16_python_simplehttpserver_network_chain_stage2\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage2,chain_23_e17_python_simplehttpserver_network_chain_stage2,chain_23_e17_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,明示的実行チェーン,False,6,6,2,2,1,1,2,2,0,1.0,1.0,1.0,1.0,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_23_e17_python_simplehttpserver_network_chain_stage2\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,network_service_behavior,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_23_e17_python_simplehttpserver_network_chain_stage2\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage2,chain_24_e18_cmdexe_other_chain_stage2,chain_24_e18_cmdexe_other_chain,cmdexe_other_chain,explicit_execution_chain,明示的実行チェーン,False,9,9,3,3,1,2,2,9,7,1.0,1.0,0.5,0.2222222222222222,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_24_e18_cmdexe_other_chain_stage2\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,command_shell_execution,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_24_e18_cmdexe_other_chain_stage2\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage2,chain_25_e18_dns_packet_capture_batch_chain_stage2,chain_25_e18_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,multi_step_tool_chain,複数段ツールチェーン,False,9,9,3,3,1,2,2,6,4,1.0,1.0,0.5,0.3333333333333333,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_25_e18_dns_packet_capture_batch_chain_stage2\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_25_e18_dns_packet_capture_batch_chain_stage2\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage2,chain_26_e18_python_simplehttpserver_network_chain_stage2,chain_26_e18_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,明示的実行チェーン,False,3,6,1,2,0,1,1,1,0,0.5,0.5,0.0,1.0,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_26_e18_python_simplehttpserver_network_chain_stage2\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,network_service_behavior,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage2\chain_26_e18_python_simplehttpserver_network_chain_stage2\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage3,chain_01_e01_dns_packet_capture_batch_chain_stage3,chain_01_e01_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,multi_step_tool_chain,複数段ツールチェーン,False,9,9,3,3,2,2,1,3,2,1.0,1.0,1.0,0.3333333333333333,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_01_e01_dns_packet_capture_batch_chain_stage3\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_01_e01_dns_packet_capture_batch_chain_stage3\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage3,chain_02_e01_python_simplehttpserver_network_chain_stage3,chain_02_e01_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,明示的実行チェーン,False,6,6,2,2,1,1,2,2,0,1.0,1.0,1.0,1.0,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_02_e01_python_simplehttpserver_network_chain_stage3\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,network_service_behavior,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_02_e01_python_simplehttpserver_network_chain_stage3\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage3,chain_04_e03_dns_packet_capture_batch_chain_stage3,chain_04_e03_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,multi_step_tool_chain,複数段ツールチェーン,False,4,6,1,2,0,1,1,3,2,0.6666666666666666,0.5,0.0,0.3333333333333333,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_04_e03_dns_packet_capture_batch_chain_stage3\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_04_e03_dns_packet_capture_batch_chain_stage3\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage3,chain_05_e03_python_simplehttpserver_network_chain_stage3,chain_05_e03_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,明示的実行チェーン,False,6,6,2,2,1,1,2,2,0,1.0,1.0,1.0,1.0,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_05_e03_python_simplehttpserver_network_chain_stage3\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,network_service_behavior,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_05_e03_python_simplehttpserver_network_chain_stage3\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage3,chain_06_e04_python_simplehttpserver_network_chain_stage3,chain_06_e04_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,明示的実行チェーン,False,5,6,2,2,1,1,2,3,1,0.8333333333333334,1.0,1.0,0.6666666666666666,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_06_e04_python_simplehttpserver_network_chain_stage3\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,network_service_behavior,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_06_e04_python_simplehttpserver_network_chain_stage3\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage3,chain_07_e05_sublime_python_script_execution_chain_stage3,chain_07_e05_sublime_python_script_execution_chain,sublime_python_script_execution_chain,multi_step_tool_chain,複数段ツールチェーン,False,16,30,6,10,1,9,2,4,2,0.5333333333333333,0.6,0.1111111111111111,0.5,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_07_e05_sublime_python_script_execution_chain_stage3\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,script_execution_chain,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_07_e05_sublime_python_script_execution_chain_stage3\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage3,chain_09_e07_cmdexe_other_chain_stage3,chain_09_e07_cmdexe_other_chain,cmdexe_other_chain,explicit_execution_chain,明示的実行チェーン,False,6,6,2,2,1,1,1,1,0,1.0,1.0,1.0,1.0,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_09_e07_cmdexe_other_chain_stage3\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,command_shell_execution,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_09_e07_cmdexe_other_chain_stage3\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage3,chain_10_e07_discord_run_key_registry_chain_stage3,chain_10_e07_discord_run_key_registry_chain,discord_run_key_registry_chain,semantic_interpretation_chain,意味解釈型チェーン,False,8,9,2,3,0,2,2,6,4,0.8888888888888888,0.6666666666666666,0.0,0.3333333333333333,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_10_e07_discord_run_key_registry_chain_stage3\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,persistence_registry_run_key,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_10_e07_discord_run_key_registry_chain_stage3\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage3,chain_11_e07_sublime_python_script_execution_chain_stage3,chain_11_e07_sublime_python_script_execution_chain,sublime_python_script_execution_chain,multi_step_tool_chain,複数段ツールチェーン,False,15,18,5,6,4,5,2,4,2,0.8333333333333334,0.8333333333333334,0.8,0.5,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_11_e07_sublime_python_script_execution_chain_stage3\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,script_execution_chain,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_11_e07_sublime_python_script_execution_chain_stage3\codex_score_result.json,,,,,,,,,,,,
gpt-5.4-mini,stage3,chain_12_e08_python_simplehttpserver_network_chain_stage3,chain_12_e08_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,明示的実行チェーン,False,6,6,2,2,1,1,2,3,1,1.0,1.0,1.0,0.6666666666666666,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_12_e08_python_simplehttpserver_network_chain_stage3\codex_score_result.json,gpt-5.4-mini_3run_filtered23_component,formal_27_chain_20260609_filtered_to_current_23,network_service_behavior,component_rubric_subject_action_object_evidence,legacy_27_filtered_20260609,legacy_formal27_component_review_filtered_to_23,,C:\Users\komat\OneDrive\Desktop\ATLAS以外のデータセット\docs\current_experiment\results_2026-06-09\formal_27_chain_experiment_20260609\scores_codex_manual_double_review_gpt54\final\gpt-5.4-mini\stage3\chain_12_e08_python_simplehttpserver_network_chain_stage3\codex_score_result.json,,,,,,,,,,,,
